intent,text
cari_buku,Biza tolong search-in buku?
cari_buku,"Cari buku python, ada gak? sih"
cari_buku,Gw pengen cari bkoo pemrograman dasar.
cari_buku,Gw pengen telusuri buku pemrograman dasar.
cari_buku,Gimana caranya browsing book di sini?
cari_buku,Gimana caranya browsing buku di
cari_buku,"tersedia buku komputer Min, nggak?"
cari_buku,"Saya lagi butuh buku, bantu dong. cuy"
cari_buku,"Pengen nyari book tapi males ribet, ada cara gampang gak?"
cari_buku,Pengen liat buku. lah
cari_buku,dulu cari-cari buku Mau nih.
cari_buku,Ada buku AI yang pemula friendly?
cari_buku,Bisa ga? gw track buku bantu
cari_buku,Mau cari buku data tentang science.
cari_buku,Buku edep learning tersedia?
cari_buku,Pengen baca literatur seputar keamanan jaringan.
cari_buku,Saya nyari pengen buku nih.
cari_buku,Mau buku tentang machine learning.
cari_buku,"Mau lihat-lihat bkoo dulu, gimana caranya?"
cari_buku,Cariin dong keamanan siber.
cari_buku,Ada yang bisa bantuin nemuin buku?
cari_buku,"Min, ada fitur scan buku cari eh maksudnya ga, buku?"
cari_buku,Bisa nyari buku lewat sini?
cari_buku,"Min, ada tentang IoT?"
cari_buku,"buku coba cari Saya dulu, ya."
cari_buku,Gimana caranya browsing kitab di sini?
cari_buku,Ada fitur find book di sini gak? sih
cari_buku,Mau cari-cari bkoo dulu nih.
cari_buku,Lagi pengen bisa cari buku di sini?
cari_buku,"Boleh dong, bantu cari buku."
cari_buku,Mau cari-cari dulu buku nih.
cari_buku,Cariin buku tentang dong.
cari_buku,"Woke bentar, cari buku dulu deh. sih"
cari_buku,Books bisa dicari lewat sini?
cari_buku,"dulu buku Cari ya, boleh kan?"
cari_buku,"Perlu buku nih, gimana prosedur nyarinya?"
cari_buku,gw sedang mencari buku sekarang.
cari_buku,Cariin buku tentang blockchain dong. lah
cari_buku,"Mencari buku dulu ya, boleh kan?"
cari_buku,Ada menu cari buat buku?
cari_buku,"komputer buku Min, tersedia nggak?"
cari_buku,"Min, saya cari literatur tentang analisis sistem."
cari_buku,Lagi butuh literatur buat belajar SQL.
cari_buku,"Mau nyari buku, bisa bantu? cuy"
cari_buku,Mau liat literatur tentang cloud computing.
cari_buku,"Min, cari bacaan bisa lewat sini ya?"
cari_buku,"Saya coba buku cari dulu, ya."
cari_buku,Pengen baca jaringan. seputar keamanan buku
cari_buku,Mau cari buku tentang science.
cari_buku,Saya ingin akses pencarian buku. lah
cari_buku,Sy perlu cari buku.
cari_buku,Ada opsi buat nyari book gak sih?
cari_buku,Lagi buku butuh buat belajar SQL.
cari_buku,Saya pengen nyari buku nih. lah
cari_buku,Buku di mana? cuy
cari_buku,Ada yang bisa bantuin cari buku? sih
cari_buku,Ada fitur find sini di book gak?
cari_buku,Ada buku tentang gak? data struktur
cari_buku,Ada search bar buat bkoo nggak?
cari_buku,"selamat pagi, ingin mencari buku, terima kasih"
cari_buku,Lagi butuh buk buat belajar SQL.
cari_buku,"Min, saya cari bacaan tentang analisis sistem."
cari_buku,"Punya literatur AI nggak, min?"
cari_buku,"Min, bantuin cari bku dong."
cari_buku,gak Bisa nyari buku lewat sini?
cari_buku,"Perlu bkoo nih, gimana cara nyarinya?"
cari_buku,Mau tentang buku liat cloud computing.
cari_buku,Saya daftar akses pengen buku.
cari_buku,Misi cari buku. dong
cari_buku,"selamat pagi, saya ingin mencari buku, terima kasih deh"
cari_buku,Mau cari-cari books dulu nih.
cari_buku,development web Buku yang bagus ada?
cari_buku,Bisa tolong bantuin nyari buku?
cari_buku,Gw mau nyari buku
cari_buku,Gw cari buku. cuy
cari_buku,"Q coba cari buku dulu, ya."
cari_buku,Boleh cari buku sini? di
cari_buku,"Cari literatur python, ada gak?"
cari_buku,"Pengen nyari bkoo tapi males ribet, ada gmn gampang gak?"
cari_buku,"tolong cariin kitab dong, ada gak buku tentang manusia"
cari_buku,numpang cari buku yak.
cari_buku,Ada yang bisa bantuin buku? cari
cari_buku,Ada rekomendasi bacaan sistem operasi?
cari_buku,"Min, bantuin cari book dong."
cari_buku,"Min, saya cari kitab tentang analisis sistem."
cari_buku,Gimana caranya browsing buku sini?
cari_buku,jaringan buku Ada komputer gak?
cari_buku,cariin informasi tentang buku bertema AI lah
cari_buku,"Cuy, gw nih, buku butuh help dong."
cari_buku,Ada buku tentang data gak?
cari_buku,pengen Saya akses daftar buku.
cari_buku,Punya book tentang rekayasa perangkat lunak?
cari_buku,"Punya buku min? nggak, AI"
cari_buku,"Mau nyari buku, bsa bantu?"
cari_buku,Boleh cari bacaan pemrograman Java?
cari_buku,"Mau lihat-lihat buku dulu, gimana caranya? ya"
cari_buku,"Min, bantuin cari literatur dong."
cari_buku,Tolong ya. cari buku bantu
cari_buku,"Lagi cari buku, gimana"
cari_buku,Tolong bantu cari buku ya. sih
cari_buku,Gimana caranya browsing buku di sini? dong
cari_buku,Cariin buku coding dong. dong
cari_buku,Mau liat buku. ya
cari_buku,cari Pengen buku programming mobile.
cari_buku,Saya ingin akses pencarian buku. dong
cari_buku,Saya ingin mencari pemrograman. tentang buku
cari_buku,bsa mencari buku lain?
cari_buku,Mau liat buku tentang cloud computing. dong
cari_buku,Saya sedang mencari buku sekarang. dong
cari_buku,Ada gak buku yang pemula friendly?
cari_buku,Aq pengen nyari buku nih.
cari_buku,"Lagi cari buku, caranya?"
cari_buku,Ada rekomendasi operasi? sistem buku
cari_buku,"tolong cariin dong, ada gak buku tentang manusia"
cari_buku,"Cari buku python, ada gak? bro"
cari_buku,"Min, buku tentang teknologi ada? di TI terbaru"
cari_buku,"Pengen nyari book tapi males ribet, ada gmna gampang gak?"
cari_buku,ingin Saya gunakan fitur cari buku.
cari_buku,"Saya lagi butuh buku, dong."
cari_buku,Gimana caranya browsing literatur di sini?
cari_buku,Mau liat-liat bukuu dulu ah.
cari_buku,Buku dicari bisa lewat sini?
cari_buku,"Saya lagi butuh buku, bantu dong. ya"
cari_buku,Bisa bantu nyari buku?
cari_buku,Bisa tolong bantuin cari buku? deh
cari_buku,"Min, analisis cari buku tentang saya sistem."
cari_buku,ok mencari buku lain?
cari_buku,Lagi nyari buku UI/UX design. dong
cari_buku,"Cari books dulu ya, boleh kan?"
cari_buku,Ana butuh bantuan buat nyari buku.
cari_buku,Ada rekomendasi literatur sistem operasi?
cari_buku,Ada menu buat nggak? buku hunting
cari_buku,Gw pengen cari buku pemrograman dasar. ya
cari_buku,Lagi buku nyari tentang algoritma.
cari_buku,"Punya buku AI min? nggak,"
cari_buku,"Woke bentar, cari books dulu deh."
cari_buku,Saya ingin mencari buku tentang pemrograman. cuy
cari_buku,Gimane cara nyari buku di sini?
cari_buku,Ada buku data struktur tentang gak?
cari_buku,Mau nyari bisa bantu?
cari_buku,"bantu Bang, cari buku ya."
cari_buku,Ada bacaan tentang struktur data gak?
cari_buku,"Min, tentang teknologi terbaru di TI ada?"
cari_buku,"Min, ada fitur scan buku ga, eh maksudnya nyari buku?"
cari_buku,"Woy, cariin kitab dong 😭"
cari_buku,Bantu carikan saya buku.
cari_buku,Mau cari tentang machine learning.
cari_buku,Ada search nggak? buat buku bar
cari_buku,"Woy, cariin buk dong 😭"
cari_buku,Mau liat-liat bacaan dulu ah.
cari_buku,Cariin book tentang blockchain dong.
cari_buku,"Min, books search aktif gak? dong"
cari_buku,Mau buku tentang data science.
cari_buku,Ada menu buku hunting buat nggak?
cari_buku,Ada buku tentang struktur data gak? lah
cari_buku,"Min, ada buku tentang IoT? bro"
cari_buku,Mau liat-liat buku dulu ah. ya
cari_buku,Mau liat-liat buku dulu ah. deh
cari_buku,Bsa tolong bantuin cari buku?
cari_buku,Lagi nyari kitab UI/UX design.
cari_buku,Kitab di mana?
cari_buku,"Saya coba dulu, buku cari ya."
cari_buku,Buk deep learning tersedia?
cari_buku,Buka list buku. deh
cari_buku,Ada buku pmerograman web?
cari_buku,Ada books tentang struktur data gak?
cari_buku,Saya perlu cari buku. lah
cari_buku,Bs gak nyari buku lewat sini?
cari_buku,Gimana cara nyari buku di sini? dong
cari_buku,"Min, book komputer tersedia nggak?"
cari_buku,"Boleh dong, bantu gw cari buku. dong"
cari_buku,Ada find book di sini gak?
cari_buku,"Cari buku yuk, siapa tau nemu yang"
cari_buku,"Min, bantuin cari buku dong. lah"
cari_buku,"nih, gw butuh buku Cuy, help dong."
cari_buku,"Lagi pengen baca, bisa di buku cari sini?"
cari_buku,"buku, pagi, saya ingin mencari selamat terima kasih"
cari_buku,Gimana caranya browsing buku di sini? ya
cari_buku,"Lagi pengen baca, ok cari buku di sini?"
cari_buku,Ada kitab pemrograman web?
cari_buku,Mau cari bkoo tentang data science.
cari_buku,Saya butuh bantuan buat nyari buku. sih
cari_buku,Boleh cari di buku sini?
cari_buku,"Sy coba cari buku dulu, ya."
cari_buku,Ada buku? buat cari menu
cari_buku,Q pengen akses daftar buku.
cari_buku,Pengen liat buku. ya
cari_buku,"Min, books search aktif gak? deh"
cari_buku,Ada literatur jaringan komputer gak?
cari_buku,"Min, books search aktif gak? lah"
cari_buku,Ada search bar buat ubku nggak?
cari_buku,"Min, ada fitur scan buku ga, eh maksudnya buku? cari"
cari_buku,Saya sedang mencari bacaan sekarang.
cari_buku,"Min, books tentang teknologi terbaru di TI ada?"
cari_buku,Bisa cari buku? lah
cari_buku,"Woy, cariin bkoo dong 😭"
cari_buku,"Saya coba cari literatur dulu, ya."
cari_buku,buku? menu buat cari Ada
cari_buku,Ada rekomendasi buku sistem operasi? dong
cari_buku,"Woy, cariin literatur dong 😭"
cari_buku,"Woy, cariin buku dong 😭 sih"
cari_buku,"Perlu buku nih, gimana cara nyarinya? lah"
cari_buku,Ada menu buat cari buku? cuy
cari_buku,"Min, bantuin dong. buku cari"
cari_buku,"Cari buku yuk, siapa tau nemu yang pas. sih"
cari_buku,Lagi nyari buku tentang algoritma. cuy
cari_buku,"Mau lihat-lihat buku dulu, gimana caranya? bro"
cari_buku,buku tentang blockchain dong.
cari_buku,Buka show buku.
cari_buku,Mau cari book tentang machine learning.
cari_buku,buku fitur buat nyari Ada gak?
cari_buku,Pengen mencari buku programming mobile.
cari_buku,Gw cari buku. ya
cari_buku,Gw pengen buku cari pemrograman dasar.
cari_buku,"Lagi butuh buku buat tugas, bisa bantu cari? cuy"
cari_buku,Mau cari buku tentang machine learning. cuy
cari_buku,"Mau lihat-lihat buku dulu, caranya? gimana"
cari_buku,buku mau nyari Gw nih.
cari_buku,"Lagi cari buku, gimana caranya? ya"
cari_buku,buku komputer tersedia nggak?
cari_buku,cari yang bisa bantuin Ada buku?
cari_buku,Buka list buku. sih
cari_buku,"Cariin buku, dong. ya"
cari_buku,bantu gw track buku ga?
cari_buku,Ada menu buat cari buku? sih
cari_buku,Ada fitur find book gak? sini di
cari_buku,Ada gak friendly? AI yang pemula buku
cari_buku,Ada yang bisa bantuin buku?
cari_buku,Bs tolong search-in buku?
cari_buku,Ada menu buat nemuin buku?
cari_buku,Saya pengen akses daftar buku. cuy
cari_buku,Ada menu buat mencari buku?
cari_buku,Mau cari book tentang data science.
cari_buku,"Bang, bantu cari buku"
cari_buku,"Pengen nyari bkoo tapi males ribet, ada how gampang gak?"
cari_buku,Saia ingin mencari buku.
cari_buku,gak? fitur buat nyari buku Ada
cari_buku,Saya mau cari bacaan lewat sistem ini.
cari_buku,"Pengen gampang buku tapi males ribet, ada cara nyari gak?"
cari_buku,Saya bantuan buat nyari buku.
cari_buku,"Euy, baca-baca, cariin buku atuh."
cari_buku,pemula gak buku AI yang Ada friendly?
cari_buku,"Ane coba cari buku dulu, ya."
cari_buku,Bisa bantu temukan buku? bro
cari_buku,"Mau nyari buku, biza bantu?"
cari_buku,Mau liat-liat buku dulu
cari_buku,"Nemuin buku yuk, siapa tau nemu yang pas."
cari_buku,Bisa cari buku? bro
cari_buku,Pengen cari buku programming mobile. ya
cari_buku,Mau cari machine tentang buku learning.
cari_buku,Pengen buku baca seputar keamanan jaringan.
cari_buku,Lagi nyari buku design. UI/UX
cari_buku,"Bro, bisa cari buku gak?"
cari_buku,"Euy, cariin baca-baca, mau buku atuh."
cari_buku,"coba Saya cari buku dulu, ya."
cari_buku,Saya mau cari sistem lewat buku ini.
cari_buku,gak buku AI yang pemula friendly?
cari_buku,Ada fitur find book di sini gak? cuy
cari_buku,"Cari python, ada gak?"
cari_buku,Saya ingin mencari buku tentang pemrograman. bro
cari_buku,"Saya lagi butuh bantu buku, dong."
cari_buku,Ada fitur find book di sini gak? deh
cari_buku,"Lagi pengen baca, bisa cari buku di sini? ya"
cari_buku,Bisa gak nyari buku sini? lewat
cari_buku,Saya sedang buku sekarang.
cari_buku,"Ana lagi butuh buku, bantu dong."
cari_buku,Ada gak buku AI yang pemula friendly? ya
cari_buku,Ada buku buat hunting menu nggak?
cari_buku,Saya perlu cari buku. sih
cari_buku,"Lagi nih, buku nyari bisa dibantu?"
cari_buku,Ada opsi buat nyari buk gak sih?
cari_buku,Saya pencarian akses ingin buku.
cari_buku,Bacaan bisa dicari lewat sini?
confirm,100% setuju!
confirm,affirmative
confirm,aksi disetujui
confirm,alright
confirm,alright alright alright
confirm,alright nigga fine
confirm,apa aja boleh
confirm,Approve
confirm,"Baek, ngerti gw."
confirm,baik
confirm,baik nigga
confirm,"Baik, saya mengerti"
confirm,"Baiklah, silakan lanjutkan"
confirm,"Benar sekali, saya menginginkannya."
confirm,bener bro
confirm,"Bet, setuju."
confirm,betul
confirm,Betul banget
confirm,"Betul, saya ingin melanjutkan."
confirm,"Betul, saya mengkonfirmasi"
confirm,Bnr bgt!
confirm,boleh
confirm,boleh juga
confirm,boleh sih
confirm,"boleh, tidak perlu sungkan"
confirm,bolehlah
confirm,Cok betul!
confirm,continue
confirm,correct
confirm,"Dengan senang hati, saya setuju"
confirm,diizinkan
confirm,diperbolehkan
confirm,diterima
confirm,"Done, gas."
confirm,fine
confirm,fix
confirm,Gasss!
confirm,gw kasih izin
confirm,gw setuju
confirm,"hmmm, bolehlah bolehlah"
confirm,ini yang saya butuh
confirm,itu yang saya butuhkan
confirm,"Iy, gaskeun!"
confirm,Iya
confirm,"Iya, itu yang saya maksud"
confirm,"Iya, itu yang saya maksud."
confirm,"Iya, saya setuju dengan itu."
confirm,"Iya, setuju"
confirm,"Iyaa, mantap!"
confirm,izin diberikan
confirm,Jadi kita fix ya
confirm,jelas gw paham
confirm,k
confirm,Konfirmasi saya: ya
confirm,lah oke
confirm,leh ugha
confirm,nggih
confirm,nice one
confirm,"Ohh gt, oke deh."
confirm,ok
confirm,Ok sip.
confirm,oke gan
confirm,oke gas oke gas
confirm,oke juga
confirm,oke nigger
confirm,"oke, langsung aja"
confirm,"Oke, saya ikut"
confirm,"Oke, siap"
confirm,"Oke, siap!"
confirm,okey dokey
confirm,omke
confirm,omke gams omke gams
confirm,positive
confirm,right
confirm,roger that
confirm,sangat tepat
confirm,Saya bersedia dan setuju.
confirm,saya mengizinkan
confirm,Saya menyetujui hal itu sepenuhnya.
confirm,Saya oke dengan keputusan itu.
confirm,saya sangat membutuhkan itu
confirm,saya setuju
confirm,Saya setuju dan tidak ada masalah
confirm,Saya setuju dengan pilihan tersebut.
confirm,saya setujui
confirm,saya tidak keberatan
confirm,si
confirm,Siap jg!
confirm,Silakan lanjutkan saja.
confirm,Sip dah!
confirm,"Sip, lanjutkan!"
confirm,"Sudah pasti, lanjut saja"
confirm,tak izinkan
confirm,temtu samja
confirm,Tentu saja
confirm,"Tentu, saya setuju dengan itu"
confirm,tepat sekali
confirm,"Tepat sekali, itu yang saya cari."
confirm,terserah
confirm,terserah lu dah
confirm,terserah sih wir
confirm,teruskan
confirm,"Tidak masalah, silakan diteruskan."
confirm,Udh oke sih.
confirm,y
confirm,"Y, lanjut wae."
confirm,ya boleh
confirm,ya ya saya setuju
confirm,"Ya, benar. Lakukan saja seperti itu."
confirm,"Ya, itu jawaban saya."
confirm,"Ya, itu sudah sesuai."
confirm,"Ya, lanjutkan saja prosesnya."
confirm,"Ya, saya setuju"
confirm,"Yauda, deal!"
confirm,yaudah
confirm,yaudah iya
confirm,yep
confirm,Yes
confirm,"Yes, iya"
confirm,yeuh
confirm,yoh
confirm,"Yoi, lanjut!"
confirm,"Yup, tepat sekali"
confirm,ywdah sih wir
confirm,"Ywdh, gue ikut."
confirm,"Dengan hati, senang saya setuju"
confirm,ywdah sih wir sih
confirm,ya kita fix Jadi
confirm,"Ywdh, gue ikut. sih"
confirm,"Oke, saya ikut dong"
confirm,ya boleh!
confirm,gw kasih izin kok
confirm,Saya hal itu sepenuhnya.
confirm,"Yauda, deal!!"
confirm,"Yup, tepat sekali tentu"
confirm,"boleh, enggak perlu sungkan"
confirm,"Tdk masalah, silakan diteruskan."
confirm,Saya bersedia dan setuju. bro
confirm,banget tepat
confirm,yaudah yup
confirm,itu yang saia butuhkan
confirm,"oke, langsung aja dong"
confirm,apa aja boleh tentu
confirm,tersebut. setuju dengan pilihan Saya
confirm,"Ywdh, gue ikut. dong"
confirm,yaudah ya
confirm,"Bet, setuju.!"
confirm,ni yang saya butuh
confirm,saya stju
confirm,terserah lu dah bro
confirm,"Ywdh, gue ikut. deh"
confirm,Konfirmasi saya: ya lah
confirm,"oke, langsung aja sih"
confirm,apa aja boleh kok
confirm,"Tepat itu sekali, yang saya cari."
confirm,Udh oke sih. cuy
confirm,itu yang saya butuhkan deh
confirm,"Tentu, w setuju dengan itu"
confirm,"yoi, itu yang saya maksud."
confirm,terserah sih wir ya
confirm,jelas gw paham ya
confirm,"Iya, itu yang saya maksud bro"
confirm,yep!
confirm,apa aja boleh deh
confirm,Konfirmasi saya: ya sih
confirm,"Oke, saya ikut sih"
confirm,Udh oke sih. dong
confirm,sangat saya membutuhkan itu
confirm,"Baik, saya mengerti cuy"
confirm,Saya oke dengan itu. keputusan
confirm,Ana menyetujui hal itu sepenuhnya.
confirm,tak izinkan!
confirm,"Ya, saya setuju ya"
confirm,ini yang saya butuh deh
confirm,alright nigga fine lah
confirm,itu yang saya butuhkan ya
confirm,"Ywdh, gue ikut.!"
confirm,"Tepat sekali, itu yang cari. saya"
confirm,omke gams omke gams cuy
confirm,saya setuju dengan itu.
confirm,ya ya saya setuju lah
confirm,ywdah sih wir lah
confirm,"Betul, saya mengkonfirmasi lah"
confirm,"Ohh gt, oke deh. cuy"
confirm,"saja lanjutkan Ya, prosesnya."
confirm,gw kasih izin dong
confirm,"Baiklah, silakan lanjutkan ya"
confirm,Konfirmasi saya: ya dong
confirm,dengan setuju Saya pilihan tersebut.
confirm,"boleh, tidak perlu sungkan cuy"
confirm,alright nigga fine ya
confirm,"Betul, saya ingin melanjutkan. lah"
confirm,gw sangat membutuhkan itu
confirm,"Tepat sekali, itu yang saya cari. cuy"
confirm,"Ya, itu wes sesuai."
confirm,"cari. sekali, itu yang saya Tepat"
confirm,"Dengan senang saya hati, setuju"
confirm,"Iya, itu yang saya maksud deh"
confirm,"Yup, tepat sekali deh"
confirm,alright alright alright banget
confirm,correct!
confirm,Silakan lanjutkan saja. cuy
confirm,Saya oke itu. keputusan dengan
confirm,"Dengan setuju hati, saya senang"
confirm,"Iya, saya setuju dengan itu. lah"
confirm,"Betul, saya ingin melanjutkan. cuy"
confirm,Tentu saja!
confirm,"Baek, ngerti gw. dong"
confirm,alright nigga fine!
confirm,jelas gw paham lah
confirm,"Baek, ngerti gw. lah"
confirm,"Ya, itu sudah sesuai. ya"
confirm,si!
confirm,apa aja boleh lah
confirm,baik niger
confirm,dengan oke Saya keputusan itu.
confirm,"Tentu, saya seutju dengan itu"
confirm,"oke, langsung aja ya"
confirm,"Ya, benar. Lakukan saja seperti itu. dong"
confirm,Saya setuju dan gak ada masalah
confirm,Konfirmasi saya: ya deh
confirm,"Iya, saya setuju dengan itu. cuy"
confirm,alright negro fine
confirm,betul!
confirm,oke gas oke gas ya
confirm,fine!
confirm,saya sangat membutuhkan itu ya
confirm,"Iya, itu yang saia maksud."
confirm,"Bner sekali, saya menginginkannya."
confirm,"Betul, saya mengkonfirmasi bro"
confirm,"oke, langsung aja!"
confirm,terserah sih wir sih
confirm,diperbolehkan!
confirm,alright nigga fine bro
confirm,"Ya, itu udh sesuai."
confirm,"Baik, saya mengerti tentu"
confirm,"Nggak masalah, silakan diteruskan."
confirm,gas gas oke oke
confirm,"Dengan senang hati, saya setuju dong"
confirm,"Betul, saya ingin melanjutkan. bro"
confirm,bnr bro
confirm,"itu Ya, sudah sesuai."
confirm,"Iya, yang saya maksud"
confirm,Saya bersedia dan setuju. lah
confirm,Silakan lanjutkan saja. sih
confirm,"Iya, itu yang sy maksud"
confirm,ana sangat membutuhkan itu
confirm,alright nigga fine cuy
confirm,Silakan lanjutkan saja.!
confirm,W menyetujui hal itu sepenuhnya.
