intent,text
cari_buku,Saya minta maaf. Untuk anggota ada fasilitas untuk memesan buku yang dipinjam?
cari_buku,Gimana cara nyari book di sini?
cari_buku,W ingin akses pencarian buku.
cari_buku,"Selamat sore, ada buku yang berkaitan dengan peraturan perpustakaan modern?"
cari_buku,"Lagi nyari book nih, bisa dibantu?"
cari_buku,"Maaf, saya ingin bertanya ada kumpulan tesis dan disertasi atau tidak?"
cari_buku,Ada buku tentang data gak?
cari_buku,Tolong carikan buku dong. Apakah ada buku tentang manusia?
cari_buku,: Pengen mengakses daftar buku.
cari_buku,"buku, nyari Mau bisa bantu?"
cari_buku,Boleh cari books pemrograman Java?
cari_buku,book di mana?
cari_buku,Apakah ada rekomendasi untuk buku sistem operasi?
cari_buku,"nggak, buku AI Punya min?"
cari_buku,saya mau search buku kedokteran yang bisa dibaca di tempat
cari_buku,selamat ada ga buku tentang peraturan perpustakaan modern?
cari_buku,Permisi dapat membantu menemukan buku statistik untuk penelitian?
cari_buku,Tolong bantu temukan buku?
cari_buku,dokumen komik atau manga juga disediakan?
cari_buku,"Lagi nyari dibantu? nih, bisa buku"
cari_buku,Ada search bar untuk buku tidak?
cari_buku,"kalau saya cari buku yang udah dipinjam, bisa"
cari_buku,"Bro, bisa cari buku gak?"
cari_buku,"Woke bentar, telusuri buku dulu deh."
cari_buku,Saya ingin menemukan buku saya dengan sistem ini.
cari_buku,hai admin ada book novel terbaru karya penulis Indonesia?
cari_buku,"Halo Admin, koleksi buku digital sama dengan jam perpustakaan atau tidak?"
cari_buku,Ada search bar buat books nggak?
cari_buku,Mau liat-liat book dulu ah.
cari_buku,ubku hukum internasional edisi 2020 tersedia?
cari_buku,Cari buku pengkodean.
cari_buku,Gw mau nyari bacaan nih.
cari_buku,Bisakah membantu mencarikan buku biografi dari Santo Thomas?
cari_buku,"kalau yang cari buku saya udah dipinjam, bisa ditandai?"
cari_buku,"Cari buk dulu ya, boleh kan?"
cari_buku,Bisa dibantu cariin buku?
cari_buku,"Mau cek buku dulu, ya."
cari_buku,Saya nyari bantuan buat butuh buku.
cari_buku,Lagi nyari buku UI/UX design. min
cari_buku,Ada gak AI yang pemula friendly?
cari_buku,"Telusuri buku python, ada gak?"
cari_buku,Bisa cari buku? nigga
cari_buku,Buku bisa dicari sini?
cari_buku,bisa mencari bacaan lain?
cari_buku,"selamat sore, ada ga buku tentang tata tertib perpustakaan modern?"
cari_buku,Apakah ada panduan buku sistem operasi?
cari_buku,Saya mau buku cari lewat sistem ini.
cari_buku,book web development yang bagus ada?
cari_buku,"permisi kak, saya cari book tapi ga tau caranya pinjam, bisa dibantu?"
cari_buku,aq mau cari bkoo kedokteran yang bisa dibaca di tempat
cari_buku,"Cariin buku, dong. min"
cari_buku,Buka list buku. deh
cari_buku,"Tolong, aktifkan pencarian buku."
cari_buku,Mau liat kitab tentang cloud computing.
cari_buku,saya mau tau lokasi buku psikologi klinis
cari_buku,"Lagi butuh referensi, cari yuk."
cari_buku,"Min, bkoo komputer tersedia nggak?"
cari_buku,"maaf, untuk anggota ada fasilitas booking bacaan yang sedang dipinjam?"
cari_buku,Buku yang development web bagus ada?
cari_buku,Gimana buku browsing caranya di sini?
cari_buku,"saya cari juranl ekonomi, ada?"
cari_buku,Apakah ada buku pemrograman web?
cari_buku,Saya pengen daftar buku.
cari_buku,"slmt pagi, saya ingin mencari buku, terima kasih"
cari_buku,"tolong cariin buku dong, ada gak literatur tentang manusia"
cari_buku,Cariin book tentang blockchain dong.
cari_buku,"maaf ganggu, saya user baru mau tau cara nemuin buku paling efektif"
cari_buku,"Woke bentar, mencari buku dulu deh."
cari_buku,"Pagi, aku akan kemana saja aku mencari buku, terima kasih ..."
cari_buku,"Min, apakah ada buku tentang IoT?"
cari_buku,"Boleh dong, bantu gw nemuin buku."
cari_buku,"Lagi pengen baca, ok cari buku di sini?"
cari_buku,Ada buku AI yang pemula friendly?
cari_buku,"Nah, saya butuh beberapa buku komputasi awan untuk dijawab dong."
cari_buku,"Min, ada fitur scan book ga, eh maksudnya cari book?"
cari_buku,Apakah ada buku tentang kecerdasan buatan manusia di sini?
cari_buku,"maaf, untuk anggota ada fasilitas booking buku sedang dipinjam?"
cari_buku,saya mau atu lokasi buku tentang psikologi klinis
cari_buku,Mau cek-cek book dulu nih.
cari_buku,"permisi kak, q cari bku tapi ga tau caranya pinjam, bisa dibantu?"
cari_buku,Mau buku liat-liat dulu ah.
cari_buku,Biza bantu gw track buku ga?
cari_buku,"saya cari bisa klasik, ada katalog yang novel dicek?"
cari_buku,"Min, buku teknologi tentang terbaru di TI ada?"
cari_buku,bertema informasi tentang buku cariin AI
cari_buku,Boleh cari buku sini? di
cari_buku,Saya sedang mencari book sekarang.
cari_buku,Bisa buku gw track bantu ga?
cari_buku,apa saja buku buku tentagn basis data?
cari_buku,ada buku-buku referensi bwt skripsi teknik?
cari_buku,"Mau membaca buku, gimana caranya?"
cari_buku,Cariin buk coding dong.
cari_buku,Pengen melihat buku itu.
cari_buku,"help cariin buku dong, ada gak buku tentang manusia"
cari_buku,"Cari python, buku ada gak?"
cari_buku,selamat sore buku ada tentang entrepreneurship tidak ya?
cari_buku,buku menu buat hunting Ada nggak?
cari_buku,Pengen baca buku jaringan. keamanan seputar
cari_buku,"Misi, numpang telusuri buku yak."
cari_buku,Mau liat buku. ya
cari_buku,Bku deep learning tersedia?
cari_buku,"Saya butuh buku, tolong."
cari_buku,"Pagi, saya ingin mencari jurnal, terima kasih."
cari_buku,"Euy, mau baca-baca, cariin kitab atuh."
cari_buku,"selamat pagi, saya mau cek jam layanan untuk nemuin buku sejarah"
cari_buku,"Euy, mau baca-baca, cariin bkoo atuh."
cari_buku,Bisa gak membantu carikan buku biografi Karno?
cari_buku,Bisa tolong bantuin cari buku? bro
cari_buku,"Punya book AI nggak, min?"
cari_buku,"Saya mencari novel klasik, apakah ada katalog yang bisa diperiksa?"
cari_buku,"Selamat pagi, ingin mencari buku di lemari, terima kasih "
cari_buku,Ane sedang mencari buku sekarang.
cari_buku,permisi bisa bantu carikan book statistik untuk penelitian?
cari_buku,"Lagi bisa buku nih, nyari dibantu?"
cari_buku,"Min, ada fitur scan buku ga, eh maksudnya buku?"
cari_buku,apa saja buku buku tnetang basis data?
cari_buku,"slmt pagi, sy cari buku tentang manajemen jam kerja, ada ga?"
cari_buku,halo kak ada kolkesi buku sejarah Indonesia ga?
cari_buku,Saya mencari novel klasik ada katalog yang bisa diperiksa?
cari_buku,"Min, bantuin cari buku"
cari_buku,"Bro, ok bantuin cari buku gak?"
cari_buku,Gw mau nyari buk nih.
cari_buku,ada buku tentang buatan kecerdasan di sini?
cari_buku,Buku web development bagus ada?
cari_buku,"Min, tolong cariin buku data."
cari_buku,Apakah ada buku referensi untuk penelitian teknik?
cari_buku,"Saya ingin mencari sebuah buku, ini saja."
cari_buku,ane cari jurnal ekonomi ada?
cari_buku,"Min, buku komputernya ada nggak?"
cari_buku,"Min, buku tentang teknologi terbaru di TI ada? ya"
cari_buku,"Min, books search gak?"
cari_buku,Bisa bantu saya menemukan Buku Biografi S.O.K.
cari_buku,Mencari jurnal ekonomi ada?
cari_buku,Saya ingin mencari buku tentang pemrorgaman.
cari_buku,"Euy, mau baca-baca. Cari sendiri buku itu."
cari_buku,"Perlu buku ini, bagaimana menemukannya?"
cari_buku,saya cari novel klasik ada katalog dicek? bisa yang
cari_buku,"Permisi, bisakah buku anggota lainnya direservasi ga?"
cari_buku,Pengen liat buku. dong
cari_buku,"Lagi pengen baca, bisa cari kitab di sini?"
cari_buku,AI informasi tentang buku bertema cariin
cari_buku,Cariin tentang buku blockchain dong.
cari_buku,"Min, buku-buku teknologi informasi terbaru ada?"
cari_buku,saya mau tentang lokasi buku tau psikologi klinis
cari_buku,"buku pengen baca, bisa cari Lagi di sini?"
cari_buku,Mau mencari buku tentang data science.
cari_buku,Tolong aktifkan pencari buku.
cari_buku,Aq pengen akses daftar buku.
cari_buku,mau nyari buku nih.
cari_buku,"Perlu buku nyarinya? gimana cara nih,"
cari_buku,"buku butuh referensi, cari Lagi yuk."
cari_buku,"Boleh dong, tolong carikan aku buku."
cari_buku,"Min, ada fitur scan buku, bukan cari buku?"
cari_buku,"Bang, bantu nyari buku ya."
cari_buku,buku. ingin akses pencarian Saya
cari_buku,"Misalnya, ketika saya mencari buku yang sudah dipinjam, apakah ada tanda itu?"
cari_buku,Misi mencari buku.
cari_buku,"mint, books search aktif gak?"
cari_buku,Mau cari buku tentang data scienec.
cari_buku,Gw pengen buku pemrograman dasar.
cari_buku,"Lagi butuh book buat tugas, bisa bantu cari?"
cari_buku,w mau cari bukuu kedokteran yang bisa dibaca di tempat
cari_buku,"selamat pagi, saya mau cek jam layanan untuk cari bacaan sejarah"
cari_buku,kalau saya buku yang udah dipinjam bisa ditandai?
cari_buku,Permisi dalam buku bahasa Inggris di lantai apa?
cari_buku,Buku tentang data besar ada di sana
cari_buku,lewat mau cari buku Saya sistem ini.
cari_buku,machine cari buku tentang Mau learning.
cari_buku,"Mencari buku dulu ya, boleh kan?"
cari_buku,Ada buku gak? struktur data tentang
cari_buku,Saya sedang mencari literatur sekarang.
cari_buku,Cariin dong book keamanan siber.
cari_buku,Buku web development yang ada? bagus
cari_buku,"Ada buku AI-nya, mr.?"
cari_buku,kalau saya cari buku yang udah dipinjam ditandai?
cari_buku,aq cari novel klasik ada katalog yang bisa dicek?
cari_buku,halo kak koleksi buku agama lengkap di sini?
cari_buku,Bisa tolong bantuin nyari buku?
cari_buku,Ada buku tentang struktur data gak? min
cari_buku,"Maaf, saya ingin bertanya, apakah koleksi Thesis atau Disertasi ada?"
cari_buku,Ada bacaan di Jaringan Komputer gak?
cari_buku,"Min, ada buku tentang ide IoT?"
cari_buku,"Min, apakah ada fitur pemindaian buku atau tidak, eh berarti mencari buku?"
cari_buku,Cariin keamanan buku dong siber.
cari_buku,"halo admin, koleksi kitab digital pukul aksesnya sama dengan jam perpus ga?"
cari_buku,"halo perpus BIPA, katalog anggota bisa diakses online 24 jam? terima kasih"
cari_buku,"Yang butuh buku untuk tugas, bisa dibantu?"
cari_buku,"halo perpus BIPA, 24 online bisa diakses anggota katalog jam? terima kasih"
cari_buku,Ada fitur pencarian buku di sini?
cari_buku,Boleh cari buku pemrogramna Java?
cari_buku,Gw nyari mau buku nih.
cari_buku,"Lagi butuh bacaan buat tugas, bisa bantu cari?"
cari_buku,Ada opsi buat nyari books gak sih?
cari_buku,Boleh cari buku di sini? min
cari_buku,klasik cari novel saya ada katalog yang bisa dicek?
cari_buku,"Lagi butuh referensi, cari literatur yuk."
cari_buku,"selamat pagi, syaa mau cek jam layanan untuk cari buku sejarah"
cari_buku,"Boleh dong, buku. gw cari bantu"
cari_buku,cari Mau buku tentang data science.
cari_buku,"Min, tolong basis buku cariin data."
cari_buku,Buku pembelajaran yang dalam tersedia?
cari_buku,Mau liat-liat buku ah. dulu
cari_buku,Ada esarch bar buat buku nggak?
cari_buku,buku Ada pemrograman web?
cari_buku,Bisa gak nyari buku lewat
cari_buku,"nyari buku, bisa bantu?"
cari_buku,"Mau tanya, ada buku tentang komputasi awan tidak, terima kasih sebelumnya"
cari_buku,"tugas, butuh buku buat Lagi bisa bantu cari?"
cari_buku,cariin informasi tentang kitab bertema AI
cari_buku,"Min, komputer buku tersedia nggak?"
cari_buku,Lagi butuh bku buat belajar SQL.
cari_buku,Saya ingin mencari tentang buku pemrograman.
cari_buku,"halo, perpus BIPA punya koleksi buku user yang lengkap ga?"
cari_buku,Tolong cariin buku Basis Datanya.
cari_buku,buku mana?
cari_buku,"bantu dong, Boleh gw cari buku."
cari_buku,"halo, perpus BIPA koleksi buku anggota yang lengkap ga?"
cari_buku,ada buku-buku skripsi untuk referensi teknik?
cari_buku,"hai admin, ada buku terbaru, novel karya penulis Indonesia?"
cari_buku,"maaf ganggu, saya anggota baru mau tau cara cari paling buku efektif"
cari_buku,Misi nemuin buku.
cari_buku,Mau baca buku.
cari_buku,Bisa bantu cariin buku biografi Sokovia?
cari_buku,saya mencari novel klasik ada katalog yang bisa dicek?
cari_buku,Mau cek-cek literatur dulu nih.
cari_buku,"Punya buk AI nggak, min?"
cari_buku,Saya ingin akses ke book looking key.
cari_buku,"Nah, cari buku, tolong."
cari_buku,Ada buku tentang Kecerdasan Buatan?
cari_buku,bisa bantu cariin biografi Soekarno?
cari_buku,ana cari jurnal ekonomi ada?
cari_buku,"Minta tolong, saia mau cari buku."
cari_buku,Ada buku referensi untuk skripsi teknik?
cari_buku,Tlng carikan saya buku.
cari_buku,Saya pemrograman. mencari buku tentang ingin
cari_buku,"Lagi pengen baca, bisa nemuin buku di sini?"
cari_buku,maaf mau annya ada koleksi thesis dan disertasi ga?
cari_buku,hai admin ada books novel terbaru karya penulis Indonesia?
cari_buku,"slam pagi, q cari buku tentang manajemen jam kerja, ada ga?"
cari_buku,Cari buku tentang data sains.
cari_buku,"Maaf, buku yang sedang dipinjam oleh anggota lain apakah diperbolehkan untuk reservasi?"
cari_buku,"Min, buku komputer disediakan nggak?"
cari_buku,Cari buku Pyton: Apa saja?
cari_buku,ana mau cari book kedokteran yang bisa dibaca di tempat
cari_buku,Cariin dong buku keamanan siber. ya
cari_buku,carikan bisa bantu permisi buku statistik untuk penelitian?
cari_buku,"halo, perpus BIPA punya koleksi literatur anggota yang lengkap ga?"
cari_buku,saya mau buku kedokteran yang bisa dibaca di tempat
cari_buku,"Butuh referensi, cari buku."
cari_buku,apa saja buku buku tentang data?
cari_buku,Saya ingin menemukan buku melalui sistem ini.
cari_buku,"Min, ada eh scan buku ga, fitur maksudnya cari buku?"
cari_buku,Gw pengen cari buku dasar. pemrograman
cari_buku,Minta tolong. Cari buku.
cari_buku,"Mari kita temukan buku, siapa tahu, temukan yang tepat."
cari_buku,"pagi, saya cari buku tentang manajemen jam kerja, ada ga?"
cari_buku,"halo, perpus BIPA pnuya koleksi buku anggota yang lengkap ga?"
cari_buku,Ada opsi nyari buat buku gak sih?
cari_buku,Ada opsi buat nyari bku gak sih?
cari_buku,Dapatkah buku Anda dicari di sini?
cari_buku,"Misi, naik mencari buku."
cari_buku,Ada opsi buat nyari book gak sih?
cari_buku,UI/UX nyari buku Lagi design.
cari_buku,Cari buku tentang Blockchain dong.
cari_buku,"ana cari novel klasik, ada katalog yang bisa dicek?"
cari_buku,kalau saya cari buku dipinjam udah yang bisa ditandai?
cari_buku,Saya akan mencari buku kedokteran yang dapat dibaca di mana saja ...
cari_buku,"Misi, mampir ke toko buku saya yak."
cari_buku,Ane ingin akses pencarian buku.
cari_buku,Buk deep learning tersedia?
cari_buku,"Tolong, temukan saya satu buku."
cari_buku,halo kak ada koleksi literatur sejarah Indonesia ga?
cari_buku,selamat sore ada literatur tentang entrepreneurship tidak ya?
cari_buku,"Woke buku cari bentar, dulu deh."
cari_buku,"Min, analisis cari buku tentang saya sistem."
cari_buku,mau tanya dong ada buku komputasi awan ga terima
cari_buku,"Hai, apakah ada buku Novel Indonesia terbaru yang ditulis oleh penulis Indonesia?"
cari_buku,Mencari buku tentang Algoritma.
cari_buku,Books tentang big data ada kah
cari_buku,Tersedia list buku.
cari_buku,"Min, cari buku sini lewat bisa ya?"
cari_buku,Apakah buku hukum internasional 2020 Anda telah tersedia?
cari_buku,"Min, ada scan buku ga, eh maksudnya cari buku?"
cari_buku,Boleh cari book di sini?
cari_buku,Misi cari buku. lah
cari_buku,"Woy, cariin bukuu dong 😭"
cari_buku,Mau cek-cek dulu nih.
cari_buku,Gw cari buku. cuy
cari_buku,gw mau cari bukuu kedokteran yang bisa dibaca di tempat
cari_buku,ada teknik? referensi untuk skripsi buku-buku
cari_buku,"Bro, bisa bantuin cari literatur gak?"
cari_buku,Pengen cari bacaan programming mobile.
cari_buku,selamat sore ada tentang entrepreneurship tidak ya?
cari_buku,"Min, adakah buku tentang teknologi TI terbaru di rumah?"
cari_buku,Gimana ketentuan nyari buku di sini?
cari_buku,referensi buku-buku ada untuk skripsi teknik?
cari_buku,perpus BIPA punya koleksi buku anggota yang lengkap ga?
cari_buku,"maaf ganggu, saya anggota baru mau tau ketentuan cari buku paling efektif"
cari_buku,"Cuy, gw dong. buku nih, help butuh"
cari_buku,Book web development yang bagus ada?
cari_buku,"halo admin, buku koleksi digital jam aksesnya sama dengan jam perpus ga?"
cari_buku,"Misi, numpang cari yak. buku"
cari_buku,"nyari buku nih, tolong?"
cari_buku,Ada buku tentang Struktur Data?
cari_buku,Bisa gak sich nyari buku di sini?
cari_buku,"Min, buku komputer ada di sini?"
cari_buku,saya ingin mencari buku kedokteran yang bisa dibaca di mana saja.
cari_buku,"halo admin, koleksi kitab digital jam aksesnya sama dengan jam perpus ga?"
cari_buku,Ada gak books AI yang pemula friendly?
cari_buku,halo ada koleksi buku sejarah Indonesia ga?
cari_buku,"Permisi, bisa tolong carikan buku statistika untuk research?"
cari_buku,"Cariin book, dong."
cari_buku,"Min, ana cari buku tentang analisis sistem."
cari_buku,Buku ada? development yang bagus web
cari_buku,bisa cariin buku biografi Soekarno?
cari_buku,Gw pengen cari pemrograman dasar.
cari_buku,Ada yang bisa bantuin telusuri buku?
cari_buku,Misi nyari buku.
cari_buku,Mau liat-liat bkoo dulu ah.
cari_buku,Pengen nyari buku programming mobile.
cari_buku,W pengen nyari buku nih.
cari_buku,bisa bantu biografi buku cariin Soekarno?
cari_buku,excuse em buku-buku bahasa Inggris ada di lantai berapa?
cari_buku,Tolong carikan syaa buku.
cari_buku,ada buku-buku referensi untuk srkipsi teknik?
cari_buku,"Saya coba cari bacaan dulu, ya."
cari_buku,"Woy, cariin dong buku 😭"
cari_buku,tidak? pagi mau cari buku tentang machine learning ada selamat
cari_buku,"Mau lihat-lihat buku caranya? gimana dulu,"
cari_buku,"Minta tolong, cari buku ini."
cari_buku,"tolong cariin buku dong, ada manusia buku tentang gak"
cari_buku,"Ada fitur scan buku, saya tidak tahu."
cari_buku,"Min, ada books tentang IoT?"
cari_buku,"Cari buku awal, bleh?"
cari_buku,Kitab di mana?
cari_buku,Punya bacaan tentang rekayasa perangkat lunak?
cari_buku,bisa bantu cariin buku biografi Soekarno? sih
cari_buku,Boleh buku pemrograman Java?
cari_buku,buku hukum internasional edisi 2020 tersedia? bro
cari_buku,Mau lihat buku Cloud Computing.
cari_buku,saya search jurnal ekonomi ada?
cari_buku,Punya buku pelajaran rekayasa perangkat lunak?
cari_buku,Saya perlu search buku.
cari_buku,Ada menu untuk berburu buku?
cari_buku,Bolehkah saya mendapatkan buku pemrograman java?
cari_buku,"Bro, ibsa bantuin cari buku gak?"
cari_buku,Ok bantu cari buku?
cari_buku,"Maaf, saya sedang mencari buku... ...tapi ga tau bagaimana meminjamnya. Bisakah saya membantu?"
cari_buku,Apakah buku Deep Learner tersedia?
cari_buku,Cari buku siapa tau nemu yang pas.
cari_buku,mau dong ada buku komputasi awan ga terima kasih
cari_buku,Ada buku jaringan komputer?
cari_buku,Mau cari kitab tentang machine learning.
cari_buku,Bisa tolong bantu aku cari buku?
cari_buku,"gw lagi butuh buku, bantu dong."
cari_buku,bang. Tolong carikan bukunya.
confirm,100% setuju!
confirm,affirmative
confirm,aksi disetujui
confirm,alright
confirm,alright alright alright
confirm,alright nigga fine
confirm,apa aja boleh
